user_id,job_id,compute_hours,storage_gb,queries_run,date,cloud_provider,region,profile,job_type,instance_type
158,job_48,2.61,271.32,95,2026-01-07,aws,sa-east-1,low,batch,large
59,job_18,0.96,186.67,28,2026-01-07,gcp,sa-east-1,low,batch,small
96,job_44,2.55,307.33,349,2026-01-07,aws,us-west-2,low,batch,medium
108,job_23,6.06,737.53,22,2026-01-07,gcp,sa-east-1,high,batch,large
163,job_45,7.04,62.94,216,2026-01-07,azure,us-west-2,high,ad-hoc,small
161,job_33,1.14,189.77,423,2026-01-07,gcp,us-west-2,low,streaming,medium
125,job_14,3.42,101.13,245,2026-01-07,gcp,sa-east-1,low,streaming,small
62,job_46,0.87,276.95,204,2026-01-07,aws,us-west-2,low,batch,small
179,job_27,1.06,114.8,239,2026-01-07,aws,us-east-1,low,batch,small
22,job_28,17.53,316.21,747,2026-01-07,aws,sa-east-1,medium,batch,large
170,job_2,2.98,377.46,894,2026-01-07,azure,sa-east-1,medium,batch,large
133,job_12,5.82,186.44,310,2026-01-07,aws,us-east-1,medium,batch,small
99,job_25,0.74,329.0,169,2026-01-07,aws,us-west-2,low,batch,medium
35,job_14,3.37,164.97,85,2026-01-07,gcp,us-east-1,low,streaming,small
35,job_15,0.62,347.31,11,2026-01-07,gcp,us-east-1,low,streaming,large
150,job_1,8.9,216.24,757,2026-01-07,aws,sa-east-1,medium,ad-hoc,small
135,job_29,3.61,55.66,115,2026-01-07,gcp,sa-east-1,low,streaming,small
178,job_50,4.67,334.92,88,2026-01-07,azure,us-east-1,low,ad-hoc,medium
115,job_7,12.07,733.62,1804,2026-01-07,aws,sa-east-1,high,ad-hoc,medium
109,job_2,0.86,482.97,1666,2026-01-07,aws,sa-east-1,high,batch,large
32,job_4,21.93,66.34,188,2026-01-07,gcp,us-east-1,high,streaming,medium
146,job_50,6.39,256.93,614,2026-01-07,gcp,us-east-1,high,ad-hoc,medium
2,job_27,3.35,193.32,40,2026-01-07,aws,us-west-2,low,batch,small
40,job_45,5.48,238.91,792,2026-01-07,gcp,sa-east-1,medium,ad-hoc,small
133,job_16,1.61,254.18,153,2026-01-07,aws,us-east-1,medium,streaming,large
196,job_8,4.37,32.23,645,2026-01-07,azure,us-west-2,medium,batch,large
149,job_19,0.58,174.17,327,2026-01-07,aws,us-east-1,low,ad-hoc,large
76,job_37,0.61,426.9,251,2026-01-07,azure,us-east-1,medium,batch,medium
199,job_42,0.41,110.25,980,2026-01-07,azure,sa-east-1,medium,ad-hoc,small
27,job_14,11.27,194.39,354,2026-01-07,aws,us-west-2,medium,streaming,small
190,job_17,3.3,290.09,530,2026-01-07,gcp,us-east-1,high,batch,small
23,job_39,12.74,256.84,946,2026-01-08,azure,us-west-2,medium,streaming,medium
42,job_35,0.5,15.11,401,2026-01-08,gcp,us-east-1,low,batch,small
190,job_35,4.01,528.21,1922,2026-01-08,gcp,us-east-1,high,batch,small
2,job_38,0.35,114.28,472,2026-01-08,aws,us-west-2,low,streaming,small
53,job_41,0.85,303.94,144,2026-01-08,azure,sa-east-1,low,streaming,large
80,job_22,1.75,345.69,38,2026-01-08,azure,us-east-1,medium,batch,small
195,job_17,0.38,288.6,451,2026-01-08,gcp,us-east-1,low,batch,small
131,job_44,8.17,61.6,928,2026-01-08,gcp,us-east-1,high,batch,medium
197,job_30,13.36,635.08,278,2026-01-08,gcp,us-west-2,high,ad-hoc,small
138,job_49,3.48,78.98,411,2026-01-08,gcp,us-west-2,medium,streaming,large
19,job_46,1.05,65.83,382,2026-01-08,azure,us-east-1,low,batch,small
119,job_48,0.5,191.96,223,2026-01-08,gcp,us-west-2,low,batch,large
130,job_46,7.82,13.45,232,2026-01-08,azure,sa-east-1,high,batch,small
157,job_43,1.45,155.38,743,2026-01-08,gcp,us-east-1,medium,batch,small
77,job_26,4.54,503.96,1102,2026-01-08,azure,sa-east-1,high,batch,large
93,job_28,5.62,26.38,113,2026-01-08,aws,sa-east-1,low,batch,large
111,job_50,0.14,338.4,83,2026-01-08,gcp,us-east-1,low,ad-hoc,medium
63,job_22,0.11,241.64,161,2026-01-08,azure,sa-east-1,low,batch,small
54,job_2,1.07,155.1,463,2026-01-08,aws,us-east-1,low,batch,large
36,job_40,4.8,188.57,476,2026-01-08,azure,us-west-2,low,streaming,small
181,job_42,0.44,314.02,935,2026-01-08,aws,us-west-2,medium,ad-hoc,small
10,job_3,4.49,65.27,481,2026-01-08,gcp,us-east-1,low,batch,small
105,job_16,0.12,56.41,325,2026-01-08,gcp,us-east-1,low,streaming,large
61,job_23,13.94,80.3,330,2026-01-08,azure,us-east-1,low,batch,large
171,job_21,0.14,182.67,421,2026-01-08,azure,us-west-2,low,ad-hoc,small
10,job_4,4.98,179.21,438,2026-01-08,gcp,us-east-1,low,streaming,medium
3,job_39,12.75,380.15,465,2026-01-08,gcp,us-east-1,medium,streaming,medium
86,job_3,1.2,725.44,1542,2026-01-08,azure,sa-east-1,high,batch,small
192,job_3,1.05,577.8,336,2026-01-08,azure,sa-east-1,high,batch,small
175,job_22,1.17,274.52,268,2026-01-08,gcp,us-west-2,low,batch,small
167,job_44,0.46,3.82,313,2026-01-08,azure,us-west-2,low,batch,medium
185,job_9,6.71,61.99,189,2026-01-08,aws,sa-east-1,low,ad-hoc,large
109,job_12,3.14,269.88,1822,2026-01-08,aws,sa-east-1,high,batch,small
184,job_16,1.65,166.09,160,2026-01-08,aws,us-west-2,low,streaming,large
52,job_15,3.64,278.02,475,2026-01-08,aws,sa-east-1,low,streaming,large
33,job_40,10.36,331.04,1364,2026-01-08,azure,sa-east-1,high,streaming,small
103,job_34,0.81,432.53,318,2026-01-08,gcp,us-east-1,medium,ad-hoc,large
7,job_49,4.44,9.76,456,2026-01-08,gcp,us-west-2,low,streaming,large
97,job_24,15.51,521.39,758,2026-01-08,aws,us-west-2,high,batch,small
146,job_2,0.32,705.85,420,2026-01-08,gcp,us-east-1,high,batch,large
87,job_28,6.48,209.5,432,2026-01-08,gcp,us-east-1,low,batch,large
134,job_8,1.89,188.74,493,2026-01-08,azure,sa-east-1,low,batch,large
42,job_11,1.19,134.78,290,2026-01-08,gcp,us-east-1,low,streaming,small
4,job_10,1.46,40.36,380,2026-01-08,gcp,us-west-2,low,streaming,small
71,job_49,0.61,451.7,658,2026-01-08,gcp,us-east-1,medium,streaming,large
125,job_46,2.05,32.49,247,2026-01-08,gcp,sa-east-1,low,batch,small
16,job_48,0.09,111.5,280,2026-01-08,aws,us-west-2,low,batch,large
105,job_11,0.26,132.48,338,2026-01-08,gcp,us-east-1,low,streaming,small
64,job_27,10.64,363.84,78,2026-01-08,azure,sa-east-1,medium,batch,small
8,job_38,1.55,90.33,368,2026-01-09,azure,sa-east-1,medium,streaming,small
193,job_21,8.76,60.0,454,2026-01-09,aws,us-east-1,medium,ad-hoc,small
108,job_16,20.97,410.17,630,2026-01-09,gcp,sa-east-1,high,streaming,large
7,job_45,0.63,183.24,441,2026-01-09,gcp,us-west-2,low,ad-hoc,small
155,job_35,0.16,173.82,335,2026-01-09,aws,us-east-1,low,batch,small
146,job_6,4.97,491.8,634,2026-01-09,gcp,us-east-1,high,ad-hoc,small
26,job_20,3.53,154.2,106,2026-01-09,aws,us-west-2,low,streaming,medium
92,job_35,9.44,9.94,368,2026-01-09,aws,us-east-1,medium,batch,small
62,job_32,0.01,320.09,368,2026-01-09,aws,us-west-2,low,streaming,medium
8,job_40,3.91,104.76,636,2026-01-09,azure,sa-east-1,medium,streaming,small
154,job_34,2.47,366.96,20,2026-01-09,gcp,us-east-1,medium,ad-hoc,large
169,job_19,0.67,89.54,914,2026-01-09,aws,us-west-2,medium,ad-hoc,large
172,job_9,5.65,122.68,142,2026-01-09,azure,sa-east-1,high,ad-hoc,large
18,job_2,0.61,33.42,193,2026-01-09,azure,sa-east-1,low,batch,large
175,job_25,5.06,40.16,360,2026-01-09,gcp,us-west-2,low,batch,medium
198,job_28,4.72,264.79,144,2026-01-09,gcp,sa-east-1,medium,batch,large
44,job_20,14.97,215.36,482,2026-01-09,aws,us-west-2,medium,streaming,medium
69,job_2,6.5,407.26,201,2026-01-09,azure,us-west-2,medium,batch,large
72,job_47,0.18,110.16,468,2026-01-09,azure,us-west-2,low,streaming,medium
184,job_5,0.24,82.64,316,2026-01-09,aws,us-west-2,low,streaming,large
44,job_17,2.51,120.74,928,2026-01-09,aws,us-west-2,medium,batch,small
25,job_42,1.46,287.94,743,2026-01-09,aws,us-east-1,medium,ad-hoc,small
23,job_24,3.13,360.49,561,2026-01-09,azure,us-west-2,medium,batch,small
38,job_11,2.16,135.35,231,2026-01-09,gcp,us-west-2,low,streaming,small
128,job_3,0.51,274.68,42,2026-01-09,aws,us-west-2,low,batch,small
78,job_6,0.53,269.89,60,2026-01-09,gcp,sa-east-1,medium,ad-hoc,small
26,job_49,0.85,132.62,10,2026-01-09,aws,us-west-2,low,streaming,large
93,job_1,9.78,72.06,156,2026-01-09,aws,sa-east-1,low,ad-hoc,small
125,job_10,0.72,21.24,97,2026-01-09,gcp,sa-east-1,low,streaming,small
25,job_41,1.85,124.04,370,2026-01-09,aws,us-east-1,medium,streaming,large
163,job_39,4.23,172.29,1332,2026-01-09,azure,us-west-2,high,streaming,medium
183,job_47,0.31,519.12,634,2026-01-09,azure,us-east-1,high,streaming,medium
104,job_36,18.39,241.97,936,2026-01-09,aws,us-east-1,high,ad-hoc,small
59,job_38,1.51,230.95,259,2026-01-09,gcp,sa-east-1,low,streaming,small
136,job_16,8.57,114.34,239,2026-01-09,gcp,us-east-1,low,streaming,large
100,job_32,1.55,297.16,655,2026-01-09,aws,us-west-2,medium,streaming,medium
144,job_22,7.78,136.75,807,2026-01-09,azure,us-east-1,medium,batch,small
178,job_48,0.08,305.74,297,2026-01-09,azure,us-east-1,low,batch,large
87,job_42,0.11,194.42,414,2026-01-09,gcp,us-east-1,low,ad-hoc,small
155,job_49,0.02,155.32,166,2026-01-09,aws,us-east-1,low,streaming,large
2,job_19,1.74,31.47,360,2026-01-09,aws,us-west-2,low,ad-hoc,large
181,job_36,0.27,124.11,776,2026-01-09,aws,us-west-2,medium,ad-hoc,small
11,job_11,15.99,526.57,1098,2026-01-09,gcp,us-east-1,high,streaming,small
177,job_48,2.12,156.19,111,2026-01-09,gcp,us-east-1,low,batch,large
194,job_50,0.77,515.43,800,2026-01-09,aws,us-east-1,high,ad-hoc,medium
103,job_22,5.15,385.03,554,2026-01-09,gcp,us-east-1,medium,batch,small
23,job_20,0.07,269.41,70,2026-01-09,azure,us-west-2,medium,streaming,medium
6,job_40,3.59,377.98,947,2026-01-10,aws,sa-east-1,medium,streaming,small
189,job_5,1.14,57.79,238,2026-01-10,azure,us-east-1,low,streaming,large
143,job_34,0.71,66.63,243,2026-01-10,azure,sa-east-1,low,ad-hoc,large
29,job_14,1.11,231.89,94,2026-01-10,gcp,sa-east-1,low,streaming,small
120,job_49,18.27,694.0,418,2026-01-10,azure,us-west-2,high,streaming,large
42,job_14,0.88,27.04,83,2026-01-10,gcp,us-east-1,low,streaming,small
15,job_38,3.6,74.6,92,2026-01-10,azure,us-west-2,medium,streaming,small
173,job_22,0.86,154.67,282,2026-01-10,gcp,sa-east-1,low,batch,small
27,job_50,4.29,389.65,288,2026-01-10,aws,us-west-2,medium,ad-hoc,medium
8,job_11,1.45,476.24,295,2026-01-10,azure,sa-east-1,medium,streaming,small
149,job_13,5.12,314.32,142,2026-01-10,aws,us-east-1,low,streaming,medium
149,job_29,4.11,78.81,212,2026-01-10,aws,us-east-1,low,streaming,small
14,job_1,9.64,396.62,610,2026-01-10,gcp,us-east-1,medium,ad-hoc,small
45,job_37,1.28,308.73,890,2026-01-10,aws,us-east-1,medium,batch,medium
34,job_15,6.88,477.37,939,2026-01-10,azure,us-west-2,medium,streaming,large
3,job_6,2.33,10.36,832,2026-01-10,gcp,us-east-1,medium,ad-hoc,small
37,job_22,2.94,127.97,415,2026-01-10,gcp,us-west-2,low,batch,small
147,job_5,2.69,68.47,293,2026-01-10,gcp,us-east-1,low,streaming,large
191,job_12,0.83,145.96,200,2026-01-10,aws,us-west-2,low,batch,small
171,job_30,2.41,119.83,380,2026-01-10,azure,us-west-2,low,ad-hoc,small
74,job_16,3.58,49.49,35,2026-01-10,azure,us-west-2,medium,streaming,large
96,job_26,3.86,271.12,496,2026-01-10,aws,us-west-2,low,batch,large
133,job_13,10.94,425.73,323,2026-01-10,aws,us-east-1,medium,streaming,medium
118,job_1,1.33,54.76,38,2026-01-10,gcp,us-west-2,medium,ad-hoc,small
67,job_40,1.96,268.2,460,2026-01-10,azure,sa-east-1,low,streaming,small
140,job_2,3.19,363.22,594,2026-01-10,aws,us-west-2,medium,batch,large
2,job_28,1.87,97.93,142,2026-01-10,aws,us-west-2,low,batch,large
175,job_46,3.94,222.03,37,2026-01-10,gcp,us-west-2,low,batch,small
197,job_12,1.84,746.86,726,2026-01-10,gcp,us-west-2,high,batch,small
30,job_34,1.15,224.48,227,2026-01-10,gcp,sa-east-1,low,ad-hoc,large
72,job_13,4.46,296.6,401,2026-01-10,azure,us-west-2,low,streaming,medium
118,job_40,0.96,441.57,566,2026-01-10,gcp,us-west-2,medium,streaming,small
72,job_8,0.97,276.49,308,2026-01-10,azure,us-west-2,low,batch,large
121,job_5,7.55,453.45,277,2026-01-10,aws,us-east-1,medium,streaming,large
77,job_34,12.39,251.36,138,2026-01-10,azure,sa-east-1,high,ad-hoc,large
48,job_44,7.36,111.86,343,2026-01-10,aws,sa-east-1,low,batch,medium
58,job_46,2.84,40.87,62,2026-01-10,aws,us-east-1,low,batch,small
91,job_46,0.09,295.27,207,2026-01-10,aws,us-west-2,low,batch,small
98,job_36,0.22,49.47,492,2026-01-10,gcp,us-west-2,low,ad-hoc,small
177,job_42,0.23,8.69,356,2026-01-10,gcp,us-east-1,low,ad-hoc,small
75,job_43,0.11,323.28,281,2026-01-10,azure,us-east-1,low,batch,small
67,job_8,5.28,190.26,131,2026-01-11,azure,sa-east-1,low,batch,large
63,job_49,1.84,85.83,345,2026-01-11,azure,sa-east-1,low,streaming,large
89,job_30,3.24,21.62,94,2026-01-11,azure,us-west-2,low,ad-hoc,small
145,job_37,3.54,60.93,204,2026-01-11,aws,us-east-1,low,batch,medium
115,job_28,7.69,123.98,1838,2026-01-11,aws,sa-east-1,high,batch,large
5,job_25,0.19,263.92,256,2026-01-11,aws,us-west-2,low,batch,medium
93,job_17,2.69,278.41,75,2026-01-11,aws,sa-east-1,low,batch,small
172,job_19,1.34,141.4,1662,2026-01-11,azure,sa-east-1,high,ad-hoc,large
190,job_4,17.13,749.43,950,2026-01-11,gcp,us-east-1,high,streaming,medium
12,job_19,1.0,132.95,410,2026-01-11,gcp,us-east-1,low,ad-hoc,large
169,job_30,3.93,316.05,859,2026-01-11,aws,us-west-2,medium,ad-hoc,small
143,job_8,0.67,76.7,83,2026-01-11,azure,sa-east-1,low,batch,large
96,job_8,0.09,209.3,287,2026-01-11,aws,us-west-2,low,batch,large
167,job_12,1.97,245.64,338,2026-01-11,azure,us-west-2,low,batch,small
52,job_43,4.64,47.27,397,2026-01-11,aws,sa-east-1,low,batch,small
72,job_42,0.12,294.57,380,2026-01-11,azure,us-west-2,low,ad-hoc,small
113,job_33,5.61,104.12,182,2026-01-11,aws,sa-east-1,low,streaming,medium
148,job_22,1.46,253.07,271,2026-01-11,gcp,us-west-2,low,batch,small
80,job_25,0.31,345.2,631,2026-01-11,azure,us-east-1,medium,batch,medium
14,job_50,2.32,138.14,492,2026-01-11,gcp,us-east-1,medium,ad-hoc,medium
83,job_13,7.51,228.57,880,2026-01-11,azure,sa-east-1,high,streaming,medium
15,job_45,0.03,276.95,685,2026-01-11,azure,us-west-2,medium,ad-hoc,small
69,job_10,11.48,320.31,62,2026-01-11,azure,us-west-2,medium,streaming,small
62,job_4,0.11,53.14,277,2026-01-11,aws,us-west-2,low,streaming,medium
144,job_21,4.28,385.31,661,2026-01-11,azure,us-east-1,medium,ad-hoc,small
73,job_33,4.88,295.01,140,2026-01-11,azure,us-east-1,low,streaming,medium
101,job_17,4.19,168.16,592,2026-01-11,gcp,sa-east-1,medium,batch,small
101,job_9,0.14,241.35,686,2026-01-11,gcp,sa-east-1,medium,ad-hoc,large
26,job_21,2.32,26.4,267,2026-01-11,aws,us-west-2,low,ad-hoc,small
143,job_6,3.35,157.89,436,2026-01-11,azure,sa-east-1,low,ad-hoc,small
168,job_12,0.26,198.36,433,2026-01-11,aws,sa-east-1,low,batch,small
144,job_9,0.94,426.55,913,2026-01-11,azure,us-east-1,medium,ad-hoc,large
137,job_9,6.83,182.31,695,2026-01-11,azure,us-east-1,medium,ad-hoc,large
37,job_23,0.99,11.28,315,2026-01-11,gcp,us-west-2,low,batch,large
16,job_50,0.56,67.74,120,2026-01-11,aws,us-west-2,low,ad-hoc,medium
76,job_10,4.82,313.97,788,2026-01-11,azure,us-east-1,medium,streaming,small
145,job_15,0.54,150.83,227,2026-01-11,aws,us-east-1,low,streaming,large
187,job_11,1.81,161.43,210,2026-01-11,gcp,sa-east-1,low,streaming,small
45,job_35,0.29,286.53,106,2026-01-11,aws,us-east-1,medium,batch,small
49,job_3,0.75,288.44,218,2026-01-11,azure,us-west-2,low,batch,small
12,job_44,1.24,233.86,250,2026-01-11,gcp,us-east-1,low,batch,medium
105,job_25,0.7,75.98,431,2026-01-11,gcp,us-east-1,low,batch,medium
96,job_24,1.25,271.89,102,2026-01-11,aws,us-west-2,low,batch,small
35,job_44,0.96,190.7,215,2026-01-11,gcp,us-east-1,low,batch,medium
192,job_31,1.16,566.17,800,2026-01-11,azure,sa-east-1,high,batch,small
77,job_8,4.88,450.45,930,2026-01-11,azure,sa-east-1,high,batch,large
16,job_35,3.28,313.97,183,2026-01-11,aws,us-west-2,low,batch,small
46,job_39,5.07,208.11,189,2026-01-11,gcp,sa-east-1,medium,streaming,medium
96,job_44,5.64,178.0,392,2026-01-11,aws,us-west-2,low,batch,medium
4,job_30,2.44,173.82,108,2026-01-11,gcp,us-west-2,low,ad-hoc,small
92,job_48,4.25,329.95,281,2026-01-11,aws,us-east-1,medium,batch,large
72,job_1,2.01,37.86,369,2026-01-11,azure,us-west-2,low,ad-hoc,small
191,job_44,0.71,302.0,171,2026-01-11,aws,us-west-2,low,batch,medium
156,job_47,1.53,179.09,1512,2026-01-11,gcp,sa-east-1,high,streaming,medium
76,job_15,0.5,73.32,828,2026-01-11,azure,us-east-1,medium,streaming,large
8,job_5,1.47,279.27,925,2026-01-11,azure,sa-east-1,medium,streaming,large
174,job_13,0.44,297.97,495,2026-01-11,azure,us-west-2,low,streaming,medium
153,job_24,1.63,290.53,127,2026-01-11,gcp,sa-east-1,low,batch,small
142,job_22,1.06,84.56,231,2026-01-11,gcp,us-west-2,low,batch,small
103,job_50,5.91,59.13,128,2026-01-11,gcp,us-east-1,medium,ad-hoc,medium
131,job_33,1.72,46.14,1594,2026-01-11,gcp,us-east-1,high,streaming,medium
84,job_8,0.62,260.42,186,2026-01-11,aws,us-west-2,low,batch,large
52,job_45,0.21,41.42,382,2026-01-11,aws,sa-east-1,low,ad-hoc,small
94,job_10,2.9,52.62,385,2026-01-11,gcp,us-east-1,low,streaming,small
165,job_34,0.27,15.58,778,2026-01-11,azure,sa-east-1,high,ad-hoc,large
55,job_48,2.24,665.1,1474,2026-01-11,azure,us-east-1,high,batch,large
82,job_4,0.01,147.88,408,2026-01-11,aws,sa-east-1,medium,streaming,medium
77,job_35,2.68,245.83,1486,2026-01-12,azure,sa-east-1,high,batch,small
17,job_8,2.01,264.09,783,2026-01-12,azure,us-west-2,medium,batch,large
153,job_12,1.9,264.08,328,2026-01-12,gcp,sa-east-1,low,batch,small
189,job_41,0.76,311.71,321,2026-01-12,azure,us-east-1,low,streaming,large
62,job_15,2.36,337.51,21,2026-01-12,aws,us-west-2,low,streaming,large
47,job_6,2.11,96.79,325,2026-01-12,azure,sa-east-1,low,ad-hoc,small
142,job_9,0.15,306.64,455,2026-01-12,gcp,us-west-2,low,ad-hoc,large
88,job_6,0.15,66.96,439,2026-01-12,aws,us-west-2,low,ad-hoc,small
169,job_26,4.34,86.5,256,2026-01-12,aws,us-west-2,medium,batch,large
109,job_43,1.37,422.8,196,2026-01-12,aws,sa-east-1,high,batch,small
57,job_17,3.39,322.87,58,2026-01-12,gcp,us-west-2,low,batch,small
149,job_39,3.56,213.98,228,2026-01-12,aws,us-east-1,low,streaming,medium
170,job_40,16.54,218.11,238,2026-01-12,azure,sa-east-1,medium,streaming,small
98,job_43,0.5,194.18,198,2026-01-12,gcp,us-west-2,low,batch,small
37,job_7,0.65,58.23,256,2026-01-12,gcp,us-west-2,low,ad-hoc,medium
18,job_41,0.4,96.31,177,2026-01-12,azure,sa-east-1,low,streaming,large
153,job_14,1.25,92.11,103,2026-01-12,gcp,sa-east-1,low,streaming,small
151,job_42,5.02,317.38,980,2026-01-12,azure,sa-east-1,medium,ad-hoc,small
50,job_9,8.99,476.95,874,2026-01-12,azure,sa-east-1,medium,ad-hoc,large
53,job_14,1.9,83.54,291,2026-01-12,azure,sa-east-1,low,streaming,small
77,job_34,3.11,503.21,1376,2026-01-12,azure,sa-east-1,high,ad-hoc,large
93,job_26,3.55,133.13,25,2026-01-12,aws,sa-east-1,low,batch,large
132,job_44,3.84,316.14,643,2026-01-12,aws,us-east-1,medium,batch,medium
171,job_9,1.47,32.05,293,2026-01-12,azure,us-west-2,low,ad-hoc,large
49,job_43,1.23,265.73,484,2026-01-12,azure,us-west-2,low,batch,small
48,job_28,1.06,167.39,63,2026-01-12,aws,sa-east-1,low,batch,large
29,job_33,3.63,83.71,9,2026-01-12,gcp,sa-east-1,low,streaming,medium
104,job_34,0.4,418.99,1738,2026-01-12,aws,us-east-1,high,ad-hoc,large
104,job_42,12.85,510.34,1650,2026-01-12,aws,us-east-1,high,ad-hoc,small
67,job_36,0.03,211.15,469,2026-01-12,azure,sa-east-1,low,ad-hoc,small
110,job_10,2.28,80.73,387,2026-01-12,azure,us-east-1,low,streaming,small
23,job_32,0.53,36.56,890,2026-01-12,azure,us-west-2,medium,streaming,medium
74,job_46,1.41,33.04,617,2026-01-12,azure,us-west-2,medium,batch,small
177,job_15,1.03,190.53,139,2026-01-12,gcp,us-east-1,low,streaming,large
142,job_30,0.3,294.9,453,2026-01-12,gcp,us-west-2,low,ad-hoc,small
46,job_10,1.64,114.0,854,2026-01-12,gcp,sa-east-1,medium,streaming,small
75,job_8,0.72,313.44,193,2026-01-12,azure,us-east-1,low,batch,large
140,job_31,6.08,109.43,403,2026-01-12,aws,us-west-2,medium,batch,small
199,job_37,20.38,85.77,420,2026-01-12,azure,sa-east-1,medium,batch,medium
141,job_26,2.9,343.38,74,2026-01-12,gcp,us-east-1,low,batch,large
148,job_32,0.1,346.94,369,2026-01-12,gcp,us-west-2,low,streaming,medium
196,job_15,1.57,245.86,203,2026-01-12,azure,us-west-2,medium,streaming,large
93,job_50,0.51,109.25,249,2026-01-12,aws,sa-east-1,low,ad-hoc,medium
95,job_14,1.72,706.64,792,2026-01-12,aws,us-east-1,high,streaming,small
141,job_10,0.95,21.39,451,2026-01-12,gcp,us-east-1,low,streaming,small
164,job_39,10.85,52.52,1118,2026-01-12,azure,us-west-2,high,streaming,medium
14,job_43,6.01,191.36,511,2026-01-12,gcp,us-east-1,medium,batch,small
172,job_32,7.82,133.45,574,2026-01-12,azure,sa-east-1,high,streaming,medium
156,job_12,6.06,233.54,1214,2026-01-12,gcp,sa-east-1,high,batch,small
123,job_26,0.7,185.84,24,2026-01-12,azure,us-west-2,low,batch,large
197,job_10,9.0,652.89,720,2026-01-12,gcp,us-west-2,high,streaming,small
20,job_46,2.39,140.87,469,2026-01-12,azure,us-east-1,medium,batch,small
9,job_4,2.21,316.15,384,2026-01-12,gcp,us-east-1,low,streaming,medium
64,job_27,0.21,377.63,586,2026-01-12,azure,sa-east-1,medium,batch,small
197,job_4,2.53,395.58,422,2026-01-12,gcp,us-west-2,high,streaming,medium
8,job_5,14.91,494.39,590,2026-01-12,azure,sa-east-1,medium,streaming,large
128,job_30,0.79,225.83,202,2026-01-12,aws,us-west-2,low,ad-hoc,small
54,job_24,1.19,281.63,147,2026-01-12,aws,us-east-1,low,batch,small
10,job_33,0.91,167.86,490,2026-01-12,gcp,us-east-1,low,streaming,medium
53,job_2,1.07,221.97,158,2026-01-12,azure,sa-east-1,low,batch,large
54,job_25,0.07,15.84,426,2026-01-12,aws,us-east-1,low,batch,medium
189,job_25,0.05,77.23,401,2026-01-12,azure,us-east-1,low,batch,medium
105,job_33,1.59,79.04,162,2026-01-12,gcp,us-east-1,low,streaming,medium
144,job_19,6.52,445.99,306,2026-01-12,azure,us-east-1,medium,ad-hoc,large
88,job_40,1.75,133.83,472,2026-01-12,aws,us-west-2,low,streaming,small
162,job_40,1.6,69.93,69,2026-01-12,gcp,sa-east-1,low,streaming,small
44,job_35,9.59,287.11,984,2026-01-13,aws,us-west-2,medium,batch,small
84,job_38,0.71,191.98,272,2026-01-13,aws,us-west-2,low,streaming,small
